"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","wait_time","correct","image_1","image_2","cor_key","type","condition","answer","operation","symbol_cue","trial_no","color_cue","judgment_type","stim_1","stim_2","inverted","true_pos","true_neg","false_pos","false_neg"
"","","","","","survey-text","347","920743","0.0-105.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1649.9000000357628","task_switching","68","{""subtraction_ans"":""65""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","65","subtract","","","","","","","","","","",""
"","","","","","survey-text","348","921979","0.0-106.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1234.300000011921","task_switching","44","{""subtraction_ans"":""41""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","41","subtract","","","","","","","","","","",""
"","","","","","survey-text","349","923241","0.0-107.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1260.0999999642372","task_switching","47","{""subtraction_ans"":""44""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","44","subtract","","","","","","","","","","",""
"","","","","","survey-text","350","925297","0.0-108.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","2054.5","task_switching","77","{""subtraction_ans"":""75""}","experiment","","","","","","","","","","","","","","","","false","","","","","subtraction","75","subtract","","","","","","","","","","",""
"","","","","","survey-text","351","927105","0.0-109.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1806.199999988079","task_switching","60","{""subtraction_ans"":""57""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","57","subtract","","","","","","","","","","",""
"","","","","","survey-text","352","928290","0.0-110.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1183.9000000357628","task_switching","86","{""subtraction_ans"":""83""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","83","subtract","","","","","","","","","","",""
"","","","","","survey-text","353","929798","0.0-111.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1505.800000011921","task_switching","76","{""subtraction_ans"":""73""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","73","subtract","","","","","","","","","","",""
"","","","","","survey-text","354","931016","0.0-112.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1216.3999999761581","task_switching","43","{""subtraction_ans"":""40""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","40","subtract","","","","","","","","","","",""
"","","","","","survey-text","355","932264","0.0-113.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1246.5","task_switching","22","{""subtraction_ans"":""19""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","19","subtract","","","","","","","","","","",""
"","","","","","survey-text","356","933280","0.0-114.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1013.5999999642372","task_switching","26","{""subtraction_ans"":""23""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","23","subtract","","","","","","","","","","",""
"","","","","","survey-text","357","935202","0.0-115.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1920.4000000357628","task_switching","46","{""subtraction_ans"":""43""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","43","subtract","","","","","","","","","","",""
"","","","","","survey-text","358","936608","0.0-116.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1404","task_switching","78","{""subtraction_ans"":""75""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","75","subtract","","","","","","","","","","",""
"","","","","","survey-text","359","938020","0.0-117.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1409.9000000357628","task_switching","31","{""subtraction_ans"":""28""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","28","subtract","","","","","","","","","","",""
"","","","","","survey-text","360","939144","0.0-118.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1122.3999999761581","task_switching","13","{""subtraction_ans"":""10""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","10","subtract","","","","","","","","","","",""
"","","","","","survey-text","361","940533","0.0-119.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1387.5","task_switching","29","{""subtraction_ans"":""26""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","26","subtract","","","","","","","","","","",""
"","","","","","survey-text","362","941966","0.0-120.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1431.300000011921","task_switching","55","{""subtraction_ans"":""52""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","52","subtract","","","","","","","","","","",""
"","","","","","survey-text","363","943676","0.0-121.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1708.300000011921","task_switching","87","{""subtraction_ans"":""84""}","experiment","","","","","","","","","","","","","","","","true","","","","","subtraction","84","subtract","","","","","","","","","","",""
"","","","","","instructions","364","948726","0.0-122.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","[{""page_index"":0,""viewing_time"":5049.900000035763}]","5050.199999988079","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","365","951201","0.0-123.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","2472.399999976158","task_switching","61","{""symbolcue_switch_ans"":""64""}","training","","","","","","","","","","","","","","","","true","","","","","symbolcue_switch","64","add","+","0","","","","","","","","",""
"","","","","","html-keyboard-response","366","952202","0.0-124.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","","","","","",""
"","","","","","survey-text","367","956016","0.0-125.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","3812.199999988079","task_switching","49","{""symbolcue_switch_ans"":""46""}","training","","","","","","","","","","","","","","","","true","","","","","symbolcue_switch","46","subtract","-","1","","","","","","","","",""
"","","","","","html-keyboard-response","368","957018","0.0-126.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","","","","","",""
"","","","","","survey-text","369","959088","0.0-127.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","2069","task_switching","40","{""symbolcue_switch_ans"":""43""}","training","","","","","","","","","","","","","","","","true","","","","","symbolcue_switch","43","add","+","2","","","","","","","","",""
"","","","","","html-keyboard-response","370","960089","0.0-128.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","","","","","",""
"","","","","","survey-text","371","961503","0.0-129.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","1412.199999988079","task_switching","87","{""symbolcue_switch_ans"":""84""}","training","","","","","","","","","","","","","","","","true","","","","","symbolcue_switch","84","subtract","-","3","","","","","","","","",""
"","","","","","html-keyboard-response","372","962504","0.0-130.0","A1Q56N80RJLQ7S","2022-05-26T23:30:14.611Z","phon_sim-rhyme-task_switching-same_different","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","symbolcue_switch","","","","","","","","","","","","",""
