"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","worker_id","start_time","experiment_order","view_history","rt","experiment","stimulus","response","phase","word_1","word_2","word_3","word_4","word_5","original_word_set","response_1","response_2","response_3","response_4","response_5","question_order","talk_out_loud","strategy_free_ans","judgment_type","stim_1","stim_2","inverted","answer","true_neg","correct","true_pos","false_pos","false_neg","condition","operation","color_cue","trial_no","symbol_cue","wait_time","image_1","image_2","cor_key","type"
"","","","","","survey-text","966","3258388","0.0-118.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2056.5","task_switching","50","{""addition_ans"":""53""}","experiment","","","","","","","","","","","","","","","","","","","53","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","967","3262414","0.0-119.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4021.800000011921","task_switching","65","{""addition_ans"":""68""}","experiment","","","","","","","","","","","","","","","","","","","68","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","968","3265011","0.0-120.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2592.800000011921","task_switching","62","{""addition_ans"":""65""}","experiment","","","","","","","","","","","","","","","","","","","65","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","969","3267020","0.0-121.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2006.7000000476837","task_switching","10","{""addition_ans"":""13""}","experiment","","","","","","","","","","","","","","","","","","","13","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","970","3269202","0.0-122.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2179","task_switching","67","{""addition_ans"":""70""}","experiment","","","","","","","","","","","","","","","","","","","70","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","971","3271867","0.0-123.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2661.800000011921","task_switching","88","{""addition_ans"":""91""}","experiment","","","","","","","","","","","","","","","","","","","91","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","972","3273699","0.0-124.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","1829.699999988079","task_switching","30","{""addition_ans"":""33""}","experiment","","","","","","","","","","","","","","","","","","","33","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","973","3275868","0.0-125.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2165.2000000476837","task_switching","15","{""addition_ans"":""18""}","experiment","","","","","","","","","","","","","","","","","","","18","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","974","3277960","0.0-126.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2086.899999976158","task_switching","23","{""addition_ans"":""26""}","experiment","","","","","","","","","","","","","","","","","","","26","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","975","3280374","0.0-127.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2410.899999976158","task_switching","58","{""addition_ans"":""61""}","experiment","","","","","","","","","","","","","","","","","","","61","","true","","","","addition","add","","","","","","","",""
"","","","","","survey-text","976","3282754","0.0-128.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2376.100000023842","task_switching","68","{""addition_ans"":""71""}","experiment","","","","","","","","","","","","","","","","","","","71","","true","","","","addition","add","","","","","","","",""
"","","","","","instructions","977","3324881","0.0-129.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","[{""page_index"":0,""viewing_time"":42126.10000002384}]","42126.40000003576","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","978","3328047","0.0-130.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3164","task_switching","91","{""colorcue_switch_ans"":""94""}","training","","","","","","","","","","","","","","","","","","","94","","true","","","","colorcue_switch","add","red","0","","","","","",""
"","","","","","html-keyboard-response","979","3329055","0.0-131.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","980","3331519","0.0-132.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2461.100000023842","task_switching","63","{""colorcue_switch_ans"":""60""}","training","","","","","","","","","","","","","","","","","","","60","","true","","","","colorcue_switch","subtract","blue","1","","","","","",""
"","","","","","html-keyboard-response","981","3332525","0.0-133.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","982","3334651","0.0-134.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2123.599999964237","task_switching","80","{""colorcue_switch_ans"":""83""}","training","","","","","","","","","","","","","","","","","","","83","","true","","","","colorcue_switch","add","red","2","","","","","",""
"","","","","","html-keyboard-response","983","3335654","0.0-135.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","984","3337997","0.0-136.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2341.7999999523163","task_switching","24","{""colorcue_switch_ans"":""21""}","training","","","","","","","","","","","","","","","","","","","21","","true","","","","colorcue_switch","subtract","blue","3","","","","","",""
"","","","","","html-keyboard-response","985","3339013","0.0-137.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","986","3341340","0.0-138.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2325.199999988079","task_switching","28","{""colorcue_switch_ans"":""31""}","training","","","","","","","","","","","","","","","","","","","31","","true","","","","colorcue_switch","add","red","4","","","","","",""
"","","","","","html-keyboard-response","987","3342363","0.0-139.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","988","3345567","0.0-140.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3200.599999964237","task_switching","59","{""colorcue_switch_ans"":""56""}","training","","","","","","","","","","","","","","","","","","","56","","true","","","","colorcue_switch","subtract","blue","5","","","","","",""
"","","","","","html-keyboard-response","989","3346590","0.0-141.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","990","3349511","0.0-142.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2917.399999976158","task_switching","27","{""colorcue_switch_ans"":""30""}","training","","","","","","","","","","","","","","","","","","","30","","true","","","","colorcue_switch","add","red","6","","","","","",""
"","","","","","html-keyboard-response","991","3350514","0.0-143.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","992","3354574","0.0-144.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4057","task_switching","60","{""colorcue_switch_ans"":""57""}","training","","","","","","","","","","","","","","","","","","","57","","true","","","","colorcue_switch","subtract","blue","7","","","","","",""
"","","","","","html-keyboard-response","993","3355587","0.0-145.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","994","3358168","0.0-146.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2578.7999999523163","task_switching","90","{""colorcue_switch_ans"":""93""}","training","","","","","","","","","","","","","","","","","","","93","","true","","","","colorcue_switch","add","red","8","","","","","",""
"","","","","","html-keyboard-response","995","3359194","0.0-147.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","survey-text","996","3363277","0.0-148.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4080.7999999523163","task_switching","70","{""colorcue_switch_ans"":""67""}","training","","","","","","","","","","","","","","","","","","","67","","true","","","","colorcue_switch","subtract","blue","9","","","","","",""
"","","","","","html-keyboard-response","997","3364304","0.0-149.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","colorcue_switch","","","","","","","","",""
"","","","","","instructions","998","3396437","0.0-150.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","[{""page_index"":0,""viewing_time"":32131.5}]","32131.80000001192","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","999","3400688","0.0-151.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4247.800000011921","task_switching","68","{""colorcue_switch_ans"":""71""}","experiment","","","","","","","","","","","","","","","","","","","71","","true","","","","colorcue_switch","add","red","0","","","","","",""
"","","","","","survey-text","1000","3403513","0.0-152.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2821.2000000476837","task_switching","70","{""colorcue_switch_ans"":""67""}","experiment","","","","","","","","","","","","","","","","","","","67","","true","","","","colorcue_switch","subtract","blue","1","","","","","",""
"","","","","","survey-text","1001","3406562","0.0-153.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3046.899999976158","task_switching","58","{""colorcue_switch_ans"":""61""}","experiment","","","","","","","","","","","","","","","","","","","61","","true","","","","colorcue_switch","add","red","2","","","","","",""
"","","","","","survey-text","1002","3410706","0.0-154.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4140.099999964237","task_switching","96","{""colorcue_switch_ans"":""93""}","experiment","","","","","","","","","","","","","","","","","","","93","","true","","","","colorcue_switch","subtract","blue","3","","","","","",""
"","","","","","survey-text","1003","3414198","0.0-155.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3486.699999988079","task_switching","24","{""colorcue_switch_ans"":""27""}","experiment","","","","","","","","","","","","","","","","","","","27","","true","","","","colorcue_switch","add","red","4","","","","","",""
"","","","","","survey-text","1004","3417923","0.0-156.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3722.7000000476837","task_switching","38","{""colorcue_switch_ans"":""35""}","experiment","","","","","","","","","","","","","","","","","","","35","","true","","","","colorcue_switch","subtract","blue","5","","","","","",""
"","","","","","survey-text","1005","3421868","0.0-157.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3942.800000011921","task_switching","82","{""colorcue_switch_ans"":""85""}","experiment","","","","","","","","","","","","","","","","","","","85","","true","","","","colorcue_switch","add","red","6","","","","","",""
"","","","","","survey-text","1006","3424733","0.0-158.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2861.699999988079","task_switching","72","{""colorcue_switch_ans"":""69""}","experiment","","","","","","","","","","","","","","","","","","","69","","true","","","","colorcue_switch","subtract","blue","7","","","","","",""
"","","","","","survey-text","1007","3427342","0.0-159.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2605.300000011921","task_switching","47","{""colorcue_switch_ans"":""50""}","experiment","","","","","","","","","","","","","","","","","","","50","","true","","","","colorcue_switch","add","red","8","","","","","",""
"","","","","","survey-text","1008","3430213","0.0-160.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2867.400000035763","task_switching","60","{""colorcue_switch_ans"":""57""}","experiment","","","","","","","","","","","","","","","","","","","57","","true","","","","colorcue_switch","subtract","blue","9","","","","","",""
"","","","","","survey-text","1009","3432839","0.0-161.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2623.399999976158","task_switching","33","{""colorcue_switch_ans"":""36""}","experiment","","","","","","","","","","","","","","","","","","","36","","true","","","","colorcue_switch","add","red","10","","","","","",""
"","","","","","survey-text","1010","3435670","0.0-162.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2827.199999988079","task_switching","88","{""colorcue_switch_ans"":""85""}","experiment","","","","","","","","","","","","","","","","","","","85","","true","","","","colorcue_switch","subtract","blue","11","","","","","",""
"","","","","","survey-text","1011","3438261","0.0-163.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2588","task_switching","29","{""colorcue_switch_ans"":""31""}","experiment","","","","","","","","","","","","","","","","","","","31","","false","","","","colorcue_switch","add","red","12","","","","","",""
"","","","","","survey-text","1012","3442435","0.0-164.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4169.300000011921","task_switching","54","{""colorcue_switch_ans"":""51""}","experiment","","","","","","","","","","","","","","","","","","","51","","true","","","","colorcue_switch","subtract","blue","13","","","","","",""
"","","","","","survey-text","1013","3444383","0.0-165.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","1943.699999988079","task_switching","52","{""colorcue_switch_ans"":""55""}","experiment","","","","","","","","","","","","","","","","","","","55","","true","","","","colorcue_switch","add","red","14","","","","","",""
"","","","","","survey-text","1014","3447838","0.0-166.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3452.699999988079","task_switching","49","{""colorcue_switch_ans"":""46""}","experiment","","","","","","","","","","","","","","","","","","","46","","true","","","","colorcue_switch","subtract","blue","15","","","","","",""
"","","","","","survey-text","1015","3453400","0.0-167.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","5558.300000011921","task_switching","89","{""colorcue_switch_ans"":""92""}","experiment","","","","","","","","","","","","","","","","","","","92","","true","","","","colorcue_switch","add","red","16","","","","","",""
"","","","","","survey-text","1016","3457122","0.0-168.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3719.600000023842","task_switching","17","{""colorcue_switch_ans"":""14""}","experiment","","","","","","","","","","","","","","","","","","","14","","true","","","","colorcue_switch","subtract","blue","17","","","","","",""
"","","","","","survey-text","1017","3459756","0.0-169.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2631.699999988079","task_switching","76","{""colorcue_switch_ans"":""79""}","experiment","","","","","","","","","","","","","","","","","","","79","","true","","","","colorcue_switch","add","red","18","","","","","",""
"","","","","","survey-text","1018","3462862","0.0-170.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3101.699999988079","task_switching","22","{""colorcue_switch_ans"":""19""}","experiment","","","","","","","","","","","","","","","","","","","19","","true","","","","colorcue_switch","subtract","blue","19","","","","","",""
"","","","","","survey-text","1019","3465574","0.0-171.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2708.600000023842","task_switching","44","{""colorcue_switch_ans"":""47""}","experiment","","","","","","","","","","","","","","","","","","","47","","true","","","","colorcue_switch","add","red","20","","","","","",""
"","","","","","survey-text","1020","3469523","0.0-172.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3944.800000011921","task_switching","64","{""colorcue_switch_ans"":""61""}","experiment","","","","","","","","","","","","","","","","","","","61","","true","","","","colorcue_switch","subtract","blue","21","","","","","",""
"","","","","","survey-text","1021","3472504","0.0-173.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2977.199999988079","task_switching","61","{""colorcue_switch_ans"":""64""}","experiment","","","","","","","","","","","","","","","","","","","64","","true","","","","colorcue_switch","add","red","22","","","","","",""
"","","","","","survey-text","1022","3475310","0.0-174.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2803.599999964237","task_switching","83","{""colorcue_switch_ans"":""80""}","experiment","","","","","","","","","","","","","","","","","","","80","","true","","","","colorcue_switch","subtract","blue","23","","","","","",""
"","","","","","survey-text","1023","3477923","0.0-175.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2609.399999976158","task_switching","39","{""colorcue_switch_ans"":""42""}","experiment","","","","","","","","","","","","","","","","","","","42","","true","","","","colorcue_switch","add","red","24","","","","","",""
"","","","","","survey-text","1024","3480323","0.0-176.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2397.600000023842","task_switching","48","{""colorcue_switch_ans"":""45""}","experiment","","","","","","","","","","","","","","","","","","","45","","true","","","","colorcue_switch","subtract","blue","25","","","","","",""
"","","","","","survey-text","1025","3483755","0.0-177.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3429.100000023842","task_switching","15","{""colorcue_switch_ans"":""18""}","experiment","","","","","","","","","","","","","","","","","","","18","","true","","","","colorcue_switch","add","red","26","","","","","",""
"","","","","","survey-text","1026","3488232","0.0-178.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","4474","task_switching","41","{""colorcue_switch_ans"":""38""}","experiment","","","","","","","","","","","","","","","","","","","38","","true","","","","colorcue_switch","subtract","blue","27","","","","","",""
"","","","","","survey-text","1027","3490862","0.0-179.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2625.399999976158","task_switching","16","{""colorcue_switch_ans"":""19""}","experiment","","","","","","","","","","","","","","","","","","","19","","true","","","","colorcue_switch","add","red","28","","","","","",""
"","","","","","survey-text","1028","3493191","0.0-180.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2327.100000023842","task_switching","50","{""colorcue_switch_ans"":""47""}","experiment","","","","","","","","","","","","","","","","","","","47","","true","","","","colorcue_switch","subtract","blue","29","","","","","",""
"","","","","","instructions","1029","3517965","0.0-181.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","[{""page_index"":0,""viewing_time"":24771.69999998808}]","24771.799999952316","task_switching","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-text","1030","3521324","0.0-182.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3356.199999988079","task_switching","49","{""uncued_switch_ans"":""52""}","training","","","","","","","","","","","","","","","","","","","52","","true","","","","uncued_switch","add","","0","","","","","",""
"","","","","","html-keyboard-response","1031","3522327","0.0-183.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1032","3524952","0.0-184.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2612.099999964237","task_switching","71","{""uncued_switch_ans"":""68""}","training","","","","","","","","","","","","","","","","","","","68","","true","","","","uncued_switch","subtract","","1","","","","","",""
"","","","","","html-keyboard-response","1033","3525965","0.0-185.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1034","3531028","0.0-186.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","5059.099999964237","task_switching","58","{""uncued_switch_ans"":""61""}","training","","","","","","","","","","","","","","","","","","","61","","true","","","","uncued_switch","add","","2","","","","","",""
"","","","","","html-keyboard-response","1035","3532040","0.0-187.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1036","3534819","0.0-188.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2777.5","task_switching","85","{""uncued_switch_ans"":""82""}","training","","","","","","","","","","","","","","","","","","","82","","true","","","","uncued_switch","subtract","","3","","","","","",""
"","","","","","html-keyboard-response","1037","3535830","0.0-189.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1038","3538367","0.0-190.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2534.399999976158","task_switching","35","{""uncued_switch_ans"":""38""}","training","","","","","","","","","","","","","","","","","","","38","","true","","","","uncued_switch","add","","4","","","","","",""
"","","","","","html-keyboard-response","1039","3539375","0.0-191.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1040","3541735","0.0-192.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2357.699999988079","task_switching","63","{""uncued_switch_ans"":""60""}","training","","","","","","","","","","","","","","","","","","","60","","true","","","","uncued_switch","subtract","","5","","","","","",""
"","","","","","html-keyboard-response","1041","3542745","0.0-193.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1042","3546035","0.0-194.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3287","task_switching","81","{""uncued_switch_ans"":""84""}","training","","","","","","","","","","","","","","","","","","","84","","true","","","","uncued_switch","add","","6","","","","","",""
"","","","","","html-keyboard-response","1043","3547056","0.0-195.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1044","3550781","0.0-196.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","3722.399999976158","task_switching","51","{""uncued_switch_ans"":""48""}","training","","","","","","","","","","","","","","","","","","","48","","true","","","","uncued_switch","subtract","","7","","","","","",""
"","","","","","html-keyboard-response","1045","3551791","0.0-197.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1046","3554235","0.0-198.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2442.300000011921","task_switching","41","{""uncued_switch_ans"":""44""}","training","","","","","","","","","","","","","","","","","","","44","","true","","","","uncued_switch","add","","8","","","","","",""
"","","","","","html-keyboard-response","1047","3555250","0.0-199.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
"","","","","","survey-text","1048","3558076","0.0-200.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","2823.5","task_switching","82","{""uncued_switch_ans"":""79""}","training","","","","","","","","","","","","","","","","","","","79","","true","","","","uncued_switch","subtract","","9","","","","","",""
"","","","","","html-keyboard-response","1049","3559089","0.0-201.0","A2PUL3ZDXOW0VZ","2022-05-18T17:46:57.178Z","phon_sim-same_different-task_switching-rhyme","","null","task_switching","<div style=""color:darkgreen; font-size:60px"">Well done!</div>","null","training","","","","","","","","","","","","","","","","","","","","","","","","","uncued_switch","","","","","","","","",""
